time,distance_robot0_robot1,distance_robot0_robot2,distance_robot0_robot3,distance_robot0_robot4,distance_robot0_robot5,distance_robot0_robot6
0.28500000000000014,0.6936193890299548,1.2498589735717212,1.558548630761497,1.5585486287085788,1.2498589684670134,0.6936193909942605
0.29000000000000015,0.6935887092545182,1.24980369165924,1.5584796944857733,1.5584796923280033,1.249803686295211,0.6935887113189211
0.29500000000000015,0.6935570228621852,1.2497465959220515,1.5584084963800715,1.5584084941140839,1.2497465902905214,0.6935570250298746
0.30000000000000016,0.693524315637767,1.2496876607457326,1.5583350045033706,1.5583350021257554,1.2496876548384277,0.6935243179119716
0.30500000000000016,0.6934905734595274,1.249626860684252,1.5582591871246327,1.5582591846319376,1.2496268544928066,0.6934905758435147
0.31000000000000016,0.6934557822988375,1.249564170459346,1.5581810127220277,1.558181010110757,1.2495641639753043,0.6934557847959137
0.31500000000000017,0.6934199282198285,1.2494995649598941,1.5581004499821516,1.5581004472487674,1.2494995581747108,0.6934199308333368
0.3200000000000002,0.6933829973790454,1.2494330192412946,1.5580174677992507,1.5580174649401721,1.2494330121463386,0.693383000112367
0.3250000000000002,0.6933449760251026,1.249364508524844,1.557932035274445,1.557932032286051,1.2493645011113992,0.693344978881655
0.3300000000000002,0.6933058504983389,1.2492940081971151,1.5578441217149555,1.557844118593583,1.249294000456382,0.6933058534815757
0.3350000000000002,0.6932656072304725,1.2492214938093364,1.5577536966333276,1.5577536933752734,1.2492214857324344,0.6932656103438835
0.3400000000000002,0.6932242327442588,1.2491469410767735,1.5576607297466616,1.5576607263481819,1.2491469326547429,0.6932242359913682
0.3450000000000002,0.6931817136531458,1.2490703258781106,1.5575651909758412,1.5575651874331513,1.249070317101914,0.6931817170375127
0.3500000000000002,0.6931380366609329,1.2489916242548336,1.5574670504447623,1.55746704675404,1.2489916151153584,0.6931380401861503
0.3550000000000002,0.693093188561428,1.248910812410613,1.5573662784795672,1.5573662746369494,1.2489108028986733,0.6930931922311225
0.3600000000000002,0.6930471562381068,1.2488278667106907,1.5572628456078759,1.5572628416094616,1.2488278568170286,0.6930471600559378
0.3650000000000002,0.6929999266637717,1.2487427636812642,1.557156722558021,1.5571567183998714,1.2487427533965527,0.6929999306334313
0.3700000000000002,0.6929514869002122,1.2486554800088752,1.557047880258284,1.557047875936421,1.248655469323719,0.6929514910254239
0.3750000000000002,0.6929018240978649,1.2485659925397967,1.5569362898361307,1.5569362853465403,1.2485659814447356,0.6929018283823833
0.3800000000000002,0.6928509254954743,1.248474278279423,1.5568219226174522,1.5568219179560827,1.2484742667649327,0.6928509299430855
0.38500000000000023,0.6927987784197558,1.2483803143916596,1.5567047501258031,1.5567047452885658,1.2483803024481548,0.6927987830342753
0.39000000000000024,0.6927453702850567,1.2482840781983162,1.556584744081643,1.5565847390644132,1.2482840658161507,0.6927453750703297
0.39500000000000024,0.6926906885930195,1.2481855471784968,1.5564618764015794,1.556461871200197,1.2481855343479689,0.6926906935529207
0.40000000000000024,0.6926347209322465,1.2480846989679968,1.5563361191976126,1.5563361138078813,1.2480846856793477,0.6926347260706786
0.40500000000000025,0.692577454977963,1.2479815113586954,1.5562074447763798,1.5562074391940688,1.247981497602114,0.6925774602988566
0.41000000000000025,0.6925188784916823,1.2478759622979534,1.556075825638404,1.5560758198592473,1.247875948063577,0.6925188839989957
0.41500000000000026,0.6924589793208717,1.2477680298880098,1.5559412344773405,1.5559412284970384,1.2477680151659267,0.6924589850185899
0.42000000000000026,0.6923977453986192,1.2476576923853808,1.5558036441792298,1.5558036379934481,1.247657677165633,0.6923977512907531
0.42500000000000027,0.6923351647432991,1.24754492820026,1.5556630278217458,1.5556630214261171,1.2475449124728435,0.6923351708338854
0.43000000000000027,0.6922712254582408,1.2474297158959182,1.555519358673452,1.5555193520635757,1.2474296996507876,0.6922712317513413
0.4350000000000003,0.6922059157313963,1.247312034188107,1.5553726101930532,1.5553726033644961,1.2473120174151762,0.6922059222310973
0.4400000000000003,0.69213922383501,1.2471918619444617,1.5552227560286551,1.5552227489769517,1.2471918446336063,0.6921392305454217
0.4450000000000003,0.6920711381252872,1.247069178183906,1.5550697700170186,1.555069762737671,1.247069160324966,0.6920711450505432
0.4500000000000003,0.6920016470420659,1.246943962076058,1.554913626182821,1.5549136186713004,1.2469439436588392,0.692001654186322
0.4550000000000003,0.691930739108486,1.2468161929406374,1.5547542987379166,1.5547542909896621,1.246816173954915,0.6919307464759211
0.4600000000000003,0.6918584029306633,1.2466858502468743,1.554591762080599,1.554591754091019,1.2466858306823938,0.691858410525477
0.4650000000000003,0.6917846271973597,1.246552913612919,1.554425990794864,1.5544259825593372,1.2465528934593995,0.6917846350237731
0.4700000000000003,0.6917094006796578,1.2464173628052528,1.5542569596496776,1.5542569511635518,1.2464173420523883,0.6917094087419123
0.4750000000000003,0.6916327122306349,1.2462791777381002,1.5540846435982412,1.5540846348568353,1.2462791563755633,0.6916327205329915
0.4800000000000003,0.6915545507850361,1.2461383384728433,1.553909017777261,1.5539090087758638,1.2461383164902862,0.6915545593317757
0.4850000000000003,0.691474905358952,1.2459948252174358,1.5537300575062187,1.5537300482400902,1.2459948026044936,0.6914749141543728
0.4900000000000003,0.6913937650494922,1.2458486183258204,1.553547738286644,1.5535477287510155,1.2458485950721132,0.6913937740979116
0.49500000000000033,0.691311119034464,1.2456996982973456,1.5533620358013869,1.5533620259914618,1.2456996743924806,0.6913111283402162
0.5000000000000003,0.691226956572049,1.2455480457761847,1.5531729259138953,1.5531729158248484,1.2455480212097594,0.6912269661394853
0.5050000000000003,0.6911412670004818,1.245393641550757,1.5529803846674897,1.5529803742944694,1.2453936163123605,0.69114127683397
0.5100000000000003,0.6910540397377292,1.245236466553148,1.5527843882846446,1.5527843776227714,1.2452364406323644,0.691054049841652
0.5150000000000003,0.6909652642811693,1.245076501858533,1.5525849131662663,1.5525849022106337,1.2450764752449437,0.6909652746599245
0.5200000000000004,0.6908749302072723,1.244913728684603,1.5523819358909772,1.5523819246366526,1.244913701367789,0.6908749408652726
0.5250000000000004,0.6907830271712824,1.2447481283909874,1.5521754332143982,1.5521754216564232,1.2447481003605314,0.6907830381129538
0.5300000000000004,0.6906895449068989,1.2445796824786832,1.5519653820684356,1.551965370201825,1.2445796537241733,0.690689556136681
0.5350000000000004,0.6905944732259601,1.2444083725894837,1.5517517595605668,1.5517517473803113,1.2444083431005148,0.6905944847483044
0.5400000000000004,0.6904978020181255,1.2442341805054067,1.5515345429731309,1.5515345304741957,1.2442341502715837,0.6904978138374962
0.5450000000000004,0.6903995212505616,1.244057088148127,1.5513137097626188,1.5513136969399437,1.2440570571590668,0.6903995333714334
0.5500000000000004,0.6902996209676261,1.2438770775784083,1.551089237558965,1.5510892244074665,1.2438770458237436,0.6902996333944851
0.5550000000000004,0.6901980912905542,1.2436941309955385,1.5508611041648428,1.5508610906794131,1.2436940984649187,0.6901981040278958
0.5600000000000004,0.690094922417145,1.2435082307367635,1.5506292875549605,1.5506292737304679,1.243508197419859,0.6900949354694746
0.5650000000000004,0.6899901046214497,1.243319359276725,1.5503937658753584,1.5503937517066477,1.2433193251632284,0.6899901179932811
0.5700000000000004,0.6898836282534583,1.2431274992268988,1.5501545174427076,1.5501545029246013,1.2431274643065284,0.6898836419493141
0.5750000000000004,0.6897754837387909,1.2429326333350337,1.549911520743613,1.5499115058709108,1.2429325975975365,0.6897754977632002
0.5800000000000004,0.6896656615783854,1.2427347444845938,1.5496647544339162,1.5496647392013956,1.2427347079197475,0.6896656759358851
0.5850000000000004,0.6895541523481895,1.2425338156942,1.5494141973379987,1.5494141817404148,1.2425337782918164,0.6895541670433225
0.5900000000000004,0.6894409466988518,1.2423298301170755,1.549159828448091,1.549159812480177,1.2423297918670015,0.6894409617361663
0.5950000000000004,0.6893260353554137,1.2421227710404887,1.5489016269235774,1.548901610580047,1.2421227319326114,0.689326050739463
0.6000000000000004,0.6892094091170026,1.241912621885202,1.5486395720903112,1.5486395553658558,1.2419125819094505,0.6892094248523444
0.6050000000000004,0.6890910588565261,1.2416993662049203,1.5483736434399231,1.5483736263292134,1.2416993253512683,0.6890910749477218
0.6100000000000004,0.6889709755203662,1.2414829876857398,1.5481038206291349,1.548103803126822,1.2414829459442078,0.6889709919719802
0.6150000000000004,0.6888491501280752,1.2412634701455993,1.5478300834790781,1.5478300655797925,1.241263427506259,0.688849166944674
0.6200000000000004,0.6887255737720713,1.2410407975337334,1.5475524119746094,1.547552393672962,1.2410407539867097,0.6887255909582233
0.6250000000000004,0.6886002376173364,1.240814953930127,1.5472707862636288,1.5472707675542126,1.2408149094656005,0.6886002551776111
0.6300000000000004,0.6884731329011133,1.2405859235449692,1.5469851866564044,1.5469851675337916,1.2405858781531798,0.6884731508400809
0.6350000000000005,0.6883442509326058,1.240353690718113,1.546695593624892,1.5466955740836372,1.240353644389362,0.6883442692548354
0.6400000000000005,0.6882135830926759,1.240118239918531,1.546401987802062,1.5464019678367016,1.240118192643185,0.6882136018027365
0.6450000000000005,0.6880811208335466,1.2398795557437787,1.5461043499812248,1.5461043295862769,1.2398795075122717,0.6880811399360052
0.6500000000000005,0.6879468556785017,1.239637622919453,1.5458026611153606,1.5458026402853255,1.2396375737222898,0.6879468751779227
0.6550000000000005,0.6878107792215875,1.239392426298657,1.5454969023164484,1.5454968810458098,1.2393923761264158,0.6878107991225333
0.6600000000000005,0.6876728831273173,1.2391439508614641,1.5451870548548001,1.5451870331380237,1.2391438997048,0.6876729034343457
0.6650000000000005,0.6875331591303733,1.2388921817143843,1.5448731001583929,1.5448730779899282,1.2388921295640318,0.6875331798480385
0.6700000000000005,0.6873915990353119,1.2386371040898305,1.5445550198122056,1.5445549971864856,1.2386370509366074,0.6873916201681627
0.6750000000000005,0.6872481947162691,1.2383787033455897,1.5442327955575572,1.5442327724689993,1.2383786491803983,0.687248216268849
0.6800000000000005,0.6871029381166663,1.2381169649642916,1.5439064092914465,1.5439063857344517,1.2381169097781237,0.6871029600935123
0.6850000000000005,0.6869558212489176,1.2378518745528806,1.5435758430658928,1.5435758190348472,1.2378518183368201,0.6869558436545598
0.6900000000000005,0.6868068361941377,1.2375834178420915,1.5432410790872813,1.5432410545765551,1.2375833605873168,0.6868068590330982
0.6950000000000005,0.68665597510185,1.2373115806859216,1.542902099715705,1.5429020747196545,1.2373115223837092,0.6866559983786429
0.7000000000000005,0.6865032301896964,1.2370363490611096,1.542558887464316,1.5425588619772823,1.237036289702837,0.6865032539088265
0.7050000000000005,0.6863485937431482,1.2367577090666124,1.542211424998672,1.5422113990149826,1.236757648643762,0.6863486179091107
0.7100000000000005,0.6861920581152164,1.2364756469230849,1.5418596951360886,1.5418596686500565,1.2364755854272456,0.686192082732496
0.7150000000000005,0.6860336157261644,1.236190148972361,1.541503680844991,1.541503653850916,1.2361900863952333,0.6860336407992343
0.7200000000000005,0.6858732590632202,1.2359012016769368,1.5411433652442692,1.5411433377364376,1.2359011380103346,0.6858732845965421
0.7250000000000005,0.6857109806802908,1.235608791619454,1.5407787316026365,1.5407787035753213,1.2356087268553084,0.6857110066783138
0.7300000000000005,0.6855467731976762,1.2353129055021859,1.540409763337985,1.540409734785447,1.2353128396325483,0.6855467996648361
0.7350000000000005,0.6853806293017852,1.235013530146524,1.540036444016748,1.5400364149332357,1.2350134631635694,0.685380656242504
0.7400000000000005,0.6852125417448515,1.2347106524924678,1.5396587573532623,1.5396587277330118,1.2347105843884982,0.6852125691635361
0.7450000000000006,0.6850425033446504,1.2344042595981142,1.539276687209132,1.5392766570463674,1.2344041903655614,0.6850425312456927
0.7500000000000006,0.6848705069842178,1.2340943386391492,1.5388902175925951,1.5388901868815295,1.2340942682705787,0.6848705353719933
0.7550000000000006,0.6846965456115673,1.2337808769083412,1.538499332657891,1.5384993013927266,1.2337808053964554,0.684696574490435
0.7600000000000006,0.6845206122394117,1.233463861815036,1.538104016704632,1.5381039848795584,1.2334637891526772,0.6845206416137126
0.7650000000000006,0.6843426999448822,1.2331432808846539,1.5377042541771722,1.5377042217863697,1.2331432070648076,0.6843427298189393
0.7700000000000006,0.6841628018692497,1.2328191217581852,1.537300029663984,1.5372999967016232,1.2328190467739846,0.6841628322473673
0.7750000000000006,0.683980911217648,1.232491372191692,1.536891327897034,1.536891294357274,1.23249129603642,0.68398094210411
0.7800000000000006,0.6837970212587959,1.232160020055808,1.5364781337511586,1.5364780996281495,1.2321599427229013,0.6837970526578665
0.7850000000000006,0.6836111253247215,1.2318250533352413,1.5360604322434448,1.536060397531327,1.2318249748182934,0.6836111572406431
0.7900000000000006,0.6834232168104866,1.2314864601282776,1.5356382085326112,1.535638173225516,1.2314863804210434,0.6834232492474801
0.7950000000000006,0.6832332891739126,1.2311442286462868,1.5352114479183925,1.535211412010442,1.2311441477426845,0.6832333221361762
0.8000000000000006,0.6830413359353067,1.2307983472132293,1.534780135840922,1.5347800993262308,1.2307982651073448,0.6830413694270151
0.8050000000000006,0.6828473506771897,1.230448804265165,1.5343442578801232,1.5343442207527958,1.2304487209512553,0.6828473847024933
0.8100000000000006,0.6826513270440229,1.2300955883497624,1.5339037997550944,1.5339037620092284,1.2300955038222594,0.6826513616070478
0.8150000000000006,0.6824532587419387,1.229738688125812,1.5334587473235022,1.5334587089531868,1.2297386023793258,0.6824532938467848
0.8200000000000006,0.6822531395384691,1.2293780923627382,1.5330090865809736,1.5330090475802918,1.2293780053920598,0.6822531751892102
0.8250000000000006,0.6820509632622771,1.2290137899401143,1.532554803660492,1.5325547640235182,1.2290137017402203,0.6820509994629599
0.8300000000000006,0.681846723802888,1.2286457698471782,1.5320958848317923,1.532095844552594,1.2286456804132344,0.6818467605575312
0.8350000000000006,0.6816404151104216,1.228274021182351,1.5316323165007601,1.531632275573399,1.2282739305097155,0.6816404524230159
0.8400000000000006,0.6814320311953261,1.2278985331527565,1.5311640852088333,1.5311640436273644,1.2278984412369833,0.6814320690698319
0.8450000000000006,0.6812215661281112,1.227519295073741,1.5306911776324033,1.5306911353908748,1.2275192019105845,0.6812216045684594
0.8500000000000006,0.6810090140390842,1.2271362963683963,1.5302135805822195,1.5302135376746744,1.2271362019538135,0.6810090530491743
0.8550000000000006,0.6807943691180844,1.2267495265670831,1.5297312810027965,1.5297312374232723,1.2267494308972389,0.6807944087017848
0.8600000000000007,0.6805776256142211,1.2263589753069577,1.5292442659718213,1.52924422171435,1.2263588783782273,0.6805776657753673
0.8650000000000007,0.6803587778356099,1.2259646323314972,1.5287525226995644,1.5287524777581725,1.2259645341404708,0.6803588185780046
0.8700000000000007,0.6801378201491122,1.2255664874900294,1.5282560385282906,1.5282559928970005,1.2255663880335157,0.680137861476524
0.8750000000000007,0.6799147469800735,1.2251645307372623,1.5277548009316744,1.527754754604504,1.2251644300122915,0.6799147888962359
0.8800000000000007,0.6796895528120636,1.2247587521328152,1.5272487975142148,1.5272487504851773,1.2247586501366436,0.6796895953206751
0.8850000000000007,0.6794622321866176,1.2243491418407526,1.5267380160106527,1.526737968273757,1.2243490385708662,0.6794622752913401
0.8900000000000007,0.6792327797029778,1.223935690129118,1.5262224442853916,1.5262223958346441,1.2239355855832368,0.6792328234074363
0.8950000000000007,0.6790011900178361,1.2235183873694713,1.5257020703319193,1.525702021161322,1.2235182815455519,0.6790012343256173
0.9000000000000007,0.6787674578450772,1.2230972240364242,1.5251768822722298,1.5251768323757815,1.223097116932665,0.6787675027597295
0.9050000000000007,0.678531577955523,1.222672190707182,1.5246468683562495,1.524646817727947,1.2226720823220263,0.6785316234805555
0.9100000000000007,0.6782935451766782,1.2222432780610826,1.524112016961266,1.524111965595102,1.2222431683932227,0.6782935913155592
0.9150000000000007,0.6780533543924753,1.2218104768791387,1.5235723165913542,1.52357226448132,1.2218103659275197,0.6780534011486326
0.9200000000000007,0.6778110005430223,1.221373778043583,1.5230277558768097,1.5230277030168944,1.221373665807407,0.6778110479198416
0.9250000000000007,0.6775664786243497,1.2209331725374117,1.5224783235735808,1.5224782699577712,1.2209330590161416,0.677566526625174
0.9300000000000007,0.6773197836881594,1.220488651443932,1.5219240085627035,1.521923954184985,1.2204885366372957,0.6773198323162883
0.9350000000000007,0.6770709108415737,1.220040205946311,1.5213647998497382,1.5213647447040946,1.220040089854305,0.677070960100263
0.9400000000000007,0.6768198552468861,1.2195878273271241,1.520800686564208,1.5208006306446222,1.2195877099500176,0.6768199051393456
0.9450000000000007,0.676566612121311,1.2191315069679078,1.52023165795904,1.5202316012594936,1.2191313883062473,0.6765666626507054
0.9500000000000007,0.676311176736737,1.218671236348712,1.519657703410007,1.519657645924482,1.2186711164033242,0.6763112279061838
0.9550000000000007,0.6760535444194786,1.2182070070476534,1.519078812415172,1.5190787541376483,1.2182068858196506,0.6760535962320483
0.9600000000000007,0.6757937105500303,1.2177388107404727,1.5184949745943335,1.5184949155187923,1.217738688231256,0.6757937630087446
0.9650000000000007,0.6755316705628205,1.2172666392000913,1.5179061796884752,1.5179061198088972,1.2172665154113549,0.6755317236706522
0.9700000000000008,0.6752674199459671,1.21679048429617,1.5173124175592143,1.517312356869581,1.2167903592299056,0.6752674737058387
0.9750000000000008,0.6750009542410326,1.21631033799467,1.5167136781882544,1.516713616682548,1.2163102116531708,0.6750010086558166
0.9800000000000008,0.6747322690427827,1.2158261923574138,1.5161099516768386,1.516109889349041,1.2158260647432781,0.6747323241152989
0.9850000000000008,0.6744613599989422,1.2153380395416495,1.5155012282452045,1.5155011650893,1.215337910657786,0.6744614157319585
0.9900000000000008,0.6741882228099545,1.2148458717996147,1.5148874982320426,1.5148874342420156,1.2148457416492466,0.6741882792061853
0.9950000000000008,0.6739128532287404,1.214349681478104,1.5142687520939546,1.5142686872637925,1.214349550064772,0.6739129102908462
1.0000000000000007,0.6736352470604587,1.2138494610180361,1.513644980404915,1.5136449147286064,1.2138493283456038,0.673635304791045
1.0050000000000006,0.6733554001622676,1.2133452029540228,1.5130161738557346,1.5130161073272694,1.2133450690266805,0.6733554585638835
1.0100000000000005,0.6730733084430848,1.2128368999139405,1.512382323253524,1.5123822558668956,1.2128367647362097,0.6730733675182231
1.0150000000000003,0.6727889678633523,1.2123245446185023,1.5117434195211605,1.511743351270364,1.2123244081952398,0.6727890276144481
1.0200000000000002,0.6725023744347984,1.2118081298808314,1.5110994536967581,1.5110993845757916,1.2118079922172342,0.6725024348642287
1.0250000000000001,0.6722135242202025,1.2112876486060369,1.5104504169331359,1.5104503469360007,1.2112875097076456,0.6722135853302846
1.03,0.6719224133331604,1.2107630937907903,1.509796300497291,1.509796229617992,1.2107629536634943,0.6719224751261518
1.035,0.6716290379378498,1.2102344585229037,1.509137095769874,1.5091370240024184,1.2102343171729455,0.6716291004159467
1.0399999999999998,0.671333394248797,1.2097017359809092,1.5084727942446619,1.5084727215830622,1.2097015934148887,0.6713334574141342
1.0449999999999997,0.6710354785306453,1.2091649194336411,1.5078033875280379,1.5078033139663094,1.2091647756585193,0.6710355423852944
1.0499999999999996,0.6707352870979224,1.2086240022398167,1.5071288673384717,1.5071287928706338,1.2086238572629215,0.6707353516438914
1.0549999999999995,0.6704328163148101,1.2080789778476224,1.5064492255059976,1.5064491501260753,1.2080788316766526,0.6704328815540429
1.0599999999999994,0.6701280625949141,1.207529839794298,1.5057644539717014,1.505764377673723,1.2075296924373269,0.6701281285292889
1.0649999999999993,0.6698210224010349,1.2069765817057236,1.5050745447872027,1.5050744675652026,1.2069764331712054,0.6698210890323638
1.0699999999999992,0.6695116922449397,1.2064191972960094,1.5043794901141438,1.5043794119621605,1.2064190475927816,0.6695117595749676
1.074999999999999,0.6692000686871343,1.2058576803670846,1.5036792822236762,1.503679203135754,1.205857529504374,0.6692001367175379
1.079999999999999,0.6688861483366366,1.205292024808288,1.5029739134959528,1.5029738334661418,1.2052918727957151,0.668886217069024
1.0849999999999989,0.6685699278507508,1.2047222245959626,1.5022633764196196,1.502263295441975,1.204722071443546,0.66856999728666
1.0899999999999987,0.668251403934842,1.204148273793049,1.5015476635913092,1.501547581659893,1.20414811951121,0.6682514740757401
1.0949999999999986,0.6679305733421118,1.2035701665486807,1.5008267677151375,1.500826684824018,1.2035700111482484,0.667930644189395
1.0999999999999985,0.6676074328733754,1.2029878970977825,1.5001006816022018,1.5001005977454527,1.2029877405899978,0.6676075044283665
1.1049999999999984,0.6672819793768378,1.202401459760668,1.4993693981700775,1.49936931334178,1.2024013021571884,0.6672820516407867
1.1099999999999983,0.6669542097478725,1.2018108489426396,1.4986329104423237,1.4986328246365659,1.2018106902555448,0.6669542827219546
1.1149999999999982,0.6666241209288006,1.201216059133591,1.497891211547982,1.497891124758859,1.2012158993753865,0.6666241946141157
1.119999999999998,0.6662917099086696,1.200617084907609,1.4971442947210845,1.4971442069426992,1.2006169240912319,0.6662917843062417
